x	y	t	particle
-192.019642353	-840.241787272	1659090909.09	13
-211.33531669	-848.474101485	1825000000.0	13
-229.835377878	-856.399887352	1990909090.91	13
-247.621382842	-864.047977423	2156818181.82	13
-264.775300294	-871.442118077	2322727272.73	13
-281.364374821	-878.602228622	2488636363.64	13
-297.444547499	-885.545283619	2654545454.55	13
-313.062923763	-892.285947352	2820454545.45	13
-328.259594239	-898.837039941	2986363636.36	13
-343.069001936	-905.209886399	3152272727.27	13
-357.520988916	-911.414582915	3318181818.18	13
-371.641608066	-917.460202866	3484090909.09	13
-385.453761451	-923.354958422	3650000000.0	13
-398.977707829	-929.106328904	3815909090.91	13
-412.231471012	-934.721163987	3981818181.82	13
-425.231172507	-940.20576782	4147727272.73	13
-437.991301745	-945.565967402	4313636363.64	13
-450.524940207	-950.807169595	4479545454.55	13
-462.843948657	-955.934408804	4645454545.45	13
-474.959123091	-960.952387005	4811363636.36	13
-486.880326351	-965.865507878	4977272727.27	13
-498.616599588	-970.677905633	5143181818.18	13
-510.176257521	-975.393470262	5309090909.09	13
-521.566969843	-980.015869239	5475000000.0	13
-532.795831068	-984.548566337	5640909090.91	13
-543.869421493	-988.994838354	5806818181.82	13
-554.793860658	-993.357789962	5972727272.73	13
-565.574850946	-997.640366243	6138636363.64	13
-576.217720229	-1001.84536485	6304545454.55	13
-586.727455166	-1005.97544593	6470454545.45	13
-597.108733724	-1010.03314187	6636363636.36	13
