x	y	h
486.486486486	567.567567568	70.4004484457
513.513513514	567.567567568	70.777228284
540.540540541	567.567567568	71.1217460918
567.567567568	567.567567568	71.4192010937
594.594594595	567.567567568	71.6612845024
621.621621622	567.567567568	71.8462986185
648.648648649	567.567567568	71.9772185944
675.675675676	567.567567568	72.0594095628
702.702702703	567.567567568	72.0989490591
729.72972973	567.567567568	72.101688942
756.756756757	567.567567568	72.0728493208
783.783783784	567.567567568	72.0169125148
810.810810811	567.567567568	71.9376584204
837.837837838	567.567567568	71.838253168
864.864864865	567.567567568	71.721348359
891.891891892	567.567567568	71.5891728499
918.918918919	567.567567568	71.4436111177
945.945945946	567.567567568	71.286267607
972.972972973	567.567567568	71.1185185395
1000.0	567.567567568	70.9415532531
-1000.0	594.594594595	62.6715581088
-972.972972973	594.594594595	62.798613093
-945.945945946	594.594594595	62.9219098725
-918.918918919	594.594594595	63.0413550213
-891.891891892	594.594594595	63.1568730556
-864.864864865	594.594594595	63.2684088749
-837.837837838	594.594594595	63.3759301418
-810.810810811	594.594594595	63.4794295387
-783.783783784	594.594594595	63.5789268327
-756.756756757	594.594594595	63.6744706831
-729.72972973	594.594594595	63.7661401259
-702.702702703	594.594594595	63.854045682
-675.675675676	594.594594595	63.9383300426
-648.648648649	594.594594595	64.0191683042
-621.621621622	594.594594595	64.0967677415
-594.594594595	594.594594595	64.1713671262
-567.567567568	594.594594595	64.2432356213
-540.540540541	594.594594595	64.3126712961
-513.513513514	594.594594595	64.3799993303
-486.486486486	594.594594595	64.4455699805
-459.459459459	594.594594595	64.5097564011
-432.432432432	594.594594595	64.5729524087
-405.405405405	594.594594595	64.6355702855
-378.378378378	594.594594595	64.6980387099
-351.351351351	594.594594595	64.760800898
-324.324324324	594.594594595	64.8243130291
-297.297297297	594.594594595	64.8890430194
-270.27027027	594.594594595	64.9554696953
-243.243243243	594.594594595	65.0240824082
-216.216216216	594.594594595	65.0953811244
-189.189189189	594.594594595	65.1698770127
-162.162162162	594.594594595	65.2480935501
-135.135135135	594.594594595	65.3305681584
-108.108108108	594.594594595	65.4178543811
-81.0810810811	594.594594595	65.5105246094
-54.0540540541	594.594594595	65.6091733565
-27.027027027	594.594594595	65.7144210735
0.0	594.594594595	65.8269184836
27.027027027	594.594594595	65.9473513789
54.0540540541	594.594594595	66.0764457758
81.0810810811	594.594594595	66.2149732249
108.108108108	594.594594595	66.3637559122
135.135135135	594.594594595	66.5236709145
162.162162162	594.594594595	66.6956525641
189.189189189	594.594594595	66.8806911976
216.216216216	594.594594595	67.0798253742
243.243243243	594.594594595	67.2941225241
270.27027027	594.594594595	67.5246396506
297.297297297	594.594594595	67.7723512954
324.324324324	594.594594595	68.0380263933
351.351351351	594.594594595	68.3220266883
378.378378378	594.594594595	68.623983871
405.405405405	594.594594595	68.9423003542
432.432432432	594.594594595	69.2734577993
459.459459459	594.594594595	69.6112864685
486.486486486	594.594594595	69.9466383255
513.513513514	594.594594595	70.2680495022
540.540540541	594.594594595	70.5635751679
567.567567568	594.594594595	70.8231272987
594.594594595	594.594594595	71.0401741438
621.621621622	594.594594595	71.2121335894
648.648648649	594.594594595	71.3396706376
675.675675676	594.594594595	71.4255528423
702.702702703	594.594594595	71.4735958997
729.72972973	594.594594595	71.4879189471
756.756756757	594.594594595	71.4725086532
783.783783784	594.594594595	71.4310080237
810.810810811	594.594594595	71.3666427461
837.837837838	594.594594595	71.2822213799
864.864864865	594.594594595	71.1801699128
891.891891892	594.594594595	71.0625786885
918.918918919	594.594594595	70.9312505357
945.945945946	594.594594595	70.7877450454
972.972972973	594.594594595	70.6334171715
1000.0	594.594594595	70.4694499169
-1000.0	621.621621622	62.4321455762
-972.972972973	621.621621622	62.5576283094
-945.945945946	621.621621622	62.6795748807
-918.918918919	621.621621622	62.7979073416
-891.891891892	621.621621622	62.9125646727
-864.864864865	621.621621622	63.0235048896
-837.837837838	621.621621622	63.1307070827
-810.810810811	621.621621622	63.2341733382
-783.783783784	621.621621622	63.3339304842
-756.756756757	621.621621622	63.4300316096
-729.72972973	621.621621622	63.522557306
-702.702702703	621.621621622	63.6116165872
-675.675675676	621.621621622	63.6973474549
-648.648648649	621.621621622	63.7799170872
-621.621621622	621.621621622	63.8595216428
-594.594594595	621.621621622	63.93638569
-567.567567568	621.621621622	64.010761282
-540.540540541	621.621621622	64.0829267189
-513.513513514	621.621621622	64.1531850468
-486.486486486	621.621621622	64.2218623583
-459.459459459	621.621621622	64.2893059617
-432.432432432	621.621621622	64.3558824963
-405.405405405	621.621621622	64.4219760663
-378.378378378	621.621621622	64.4879864685
-351.351351351	621.621621622	64.5543275789
-324.324324324	621.621621622	64.6214259606
-297.297297297	621.621621622	64.6897197442
-270.27027027	621.621621622	64.7596578234
-243.243243243	621.621621622	64.8316993987
-216.216216216	621.621621622	64.9063138928
-189.189189189	621.621621622	64.9839812541
-162.162162162	621.621621622	65.0651926526
-135.135135135	621.621621622	65.1504515682
-108.108108108	621.621621622	65.2402752584
-81.0810810811	621.621621622	65.335196584
-54.0540540541	621.621621622	65.4357661524
-27.027027027	621.621621622	65.5425547185
0.0	621.621621622	65.6561557446
27.027027027	621.621621622	65.7771879707
54.0540540541	621.621621622	65.9062977603
81.0810810811	621.621621622	66.0441608568
108.108108108	621.621621622	66.1914829857
135.135135135	621.621621622	66.3489984315
162.162162162	621.621621622	66.5174652566
189.189189189	621.621621622	66.6976551252
216.216216216	621.621621622	66.8903346008
243.243243243	621.621621622	67.0962331576
270.27027027	621.621621622	67.31599092
297.297297297	621.621621622	67.5500764228
324.324324324	621.621621622	67.7986615927
351.351351351	621.621621622	68.0614380347
378.378378378	621.621621622	68.3373582195
405.405405405	621.621621622	68.6242973186
432.432432432	621.621621622	68.9186756597
459.459459459	621.621621622	69.2151700255
486.486486486	621.621621622	69.5067358595
513.513513514	621.621621622	69.7851506816
540.540540541	621.621621622	70.0420762196
567.567567568	621.621621622	70.270313658
594.594594595	621.621621622	70.4647673731
621.621621622	621.621621622	70.622800759
648.648648649	621.621621622	70.7440060922
675.675675676	621.621621622	70.8296403713
702.702702703	621.621621622	70.8819977744
729.72972973	621.621621622	70.9038844979
756.756756757	621.621621622	70.8982498571
783.783783784	621.621621622	70.8679606515
810.810810811	621.621621622	70.8156818088
837.837837838	621.621621622	70.7438262865
864.864864865	621.621621622	70.6545457979
891.891891892	621.621621622	70.5497432807
918.918918919	621.621621622	70.431095377
945.945945946	621.621621622	70.3000782068
972.972972973	621.621621622	70.1579928602
1000.0	621.621621622	70.0059888945
-1000.0	648.648648649	62.1962368607
-972.972972973	648.648648649	62.3202406493
-945.945945946	648.648648649	62.440915518
-918.918918919	648.648648649	62.5581968649
-891.891891892	648.648648649	62.6720360196
-864.864864865	648.648648649	62.7824020649
-837.837837838	648.648648649	62.8892835898
-810.810810811	648.648648649	62.9926903281
-783.783783784	648.648648649	63.0926546413
-756.756756757	648.648648649	63.1892327995
-729.72972973	648.648648649	63.2825060235
-702.702702703	648.648648649	63.3725812511
-675.675675676	648.648648649	63.4595916043
-648.648648649	648.648648649	63.5436965392
-621.621621622	648.648648649	63.6250816745
-594.594594595	648.648648649	63.7039583049
-567.567567568	648.648648649	63.7805626211
-540.540540541	648.648648649	63.8551546641
-513.513513514	648.648648649	63.9280170591
-486.486486486	648.648648649	63.9994535761
-459.459459459	648.648648649	64.0697875756
-432.432432432	648.648648649	64.1393603965
-405.405405405	648.648648649	64.2085297497
-378.378378378	648.648648649	64.2776681728
-351.351351351	648.648648649	64.3471616023
-324.324324324	648.648648649	64.4174081116
-297.297297297	648.648648649	64.4888168557
-270.27027027	648.648648649	64.5618072555
-243.243243243	648.648648649	64.6368084466
-216.216216216	648.648648649	64.7142590068
-189.189189189	648.648648649	64.7946069668
-162.162162162	648.648648649	64.8783100994
-135.135135135	648.648648649	64.9658364708
-108.108108108	648.648648649	65.0576652208
-81.0810810811	648.648648649	65.1542875257
-54.0540540541	648.648648649	65.2562076711
-27.027027027	648.648648649	65.3639441305
0.0	648.648648649	65.4780304977
27.027027027	648.648648649	65.5990160558
54.0540540541	648.648648649	65.7274656672
81.0810810811	648.648648649	65.8639585245
108.108108108	648.648648649	66.0090851012
135.135135135	648.648648649	66.1634413404
162.162162162	648.648648649	66.3276187047
189.189189189	648.648648649	66.5021881124
216.216216216	648.648648649	66.68767497
243.243243243	648.648648649	66.8845214473
270.27027027	648.648648649	67.0930309051
297.297297297	648.648648649	67.3132882005
324.324324324	648.648648649	67.5450489453
351.351351351	648.648648649	67.7875918162
378.378378378	648.648648649	68.0395334154
405.405405405	648.648648649	68.29861995
432.432432432	648.648648649	68.5615389917
459.459459459	648.648648649	68.8238333712
486.486486486	648.648648649	69.0800225812
513.513513514	648.648648649	69.3240039429
540.540540541	648.648648649	69.54969846
567.567567568	648.648648649	69.7517746378
594.594594595	648.648648649	69.9262251043
621.621621622	648.648648649	70.0706378792
648.648648649	648.648648649	70.1841452313
675.675675676	648.648648649	70.2671485314
702.702702703	648.648648649	70.3209530521
729.72972973	648.648648649	70.3474175318
756.756756757	648.648648649	70.3486727716
783.783783784	648.648648649	70.3269223523
810.810810811	648.648648649	70.2843158062
837.837837838	648.648648649	70.2228766484
864.864864865	648.648648649	70.1444679626
891.891891892	648.648648649	70.0507817328
918.918918919	648.648648649	69.9433420809
945.945945946	648.648648649	69.8235159
972.972972973	648.648648649	69.6925268206
1000.0	648.648648649	69.5514701102
-1000.0	675.675675676	61.9636384892
-972.972972973	675.675675676	62.0862425225
-945.945945946	675.675675676	62.2057107977
-918.918918919	675.675675676	62.3219902027
-891.891891892	675.675675676	62.4350425872
-864.864864865	675.675675676	62.5448463419
-837.837837838	675.675675676	62.6513979067
-810.810810811	675.675675676	62.7547131739
-783.783783784	675.675675676	62.8548287498
-756.756756757	675.675675676	62.9518030386
-729.72972973	675.675675676	63.0457171183
-702.702702703	675.675675676	63.1366753815
-675.675675676	675.675675676	63.2248059193
-648.648648649	675.675675676	63.3102606385
-621.621621622	675.675675676	63.3932151065
-594.594594595	675.675675676	63.4738681311
-567.567567568	675.675675676	63.5524410913
-540.540540541	675.675675676	63.6291770445
-513.513513514	675.675675676	63.7043396428
-486.486486486	675.675675676	63.7782118987
-459.459459459	675.675675676	63.8510948455
-432.432432432	675.675675676	63.9233061392
-405.405405405	675.675675676	63.9951786505
-378.378378378	675.675675676	64.0670590938
-351.351351351	675.675675676	64.1393067349
-324.324324324	675.675675676	64.2122922183
-297.297297297	675.675675676	64.2863965422
-270.27027027	675.675675676	64.3620102087
-243.243243243	675.675675676	64.4395325619
-216.216216216	675.675675676	64.5193713221
-189.189189189	675.675675676	64.6019423101
-162.162162162	675.675675676	64.687669346
-135.135135135	675.675675676	64.776984293
-108.108108108	675.675675676	64.8703271984
-81.0810810811	675.675675676	64.9681464642
-54.0540540541	675.675675676	65.0708989512
-27.027027027	675.675675676	65.1790498829
0.0	675.675675676	65.2930723638
27.027027027	675.675675676	65.4134462561
54.0540540541	675.675675676	65.5406560608
81.0810810811	675.675675676	65.6751873137
108.108108108	675.675675676	65.8175208212
135.135135135	675.675675676	65.9681238136
162.162162162	675.675675676	66.1274367587
189.189189189	675.675675676	66.2958541601
216.216216216	675.675675676	66.4736971437
243.243243243	675.675675676	66.6611750887
270.27027027	675.675675676	66.8583330939
297.297297297	675.675675676	67.0649819894
324.324324324	675.675675676	67.2806084246
351.351351351	675.675675676	67.5042652309
378.378378378	675.675675676	67.7344482828
405.405405405	675.675675676	67.9689770491
432.432432432	675.675675676	68.2049116786
459.459459459	675.675675676	68.4385541579
486.486486486	675.675675676	68.6655820311
513.513513514	675.675675676	68.8813364842
540.540540541	675.675675676	69.0812323016
567.567567568	675.675675676	69.2611999884
594.594594595	675.675675676	69.4180473476
621.621621622	675.675675676	69.5496572092
648.648648649	675.675675676	69.6550012267
675.675675676	675.675675676	69.734008309
702.702702703	675.675675676	69.7873539196
729.72972973	675.675675676	69.8162323499
756.756756757	675.675675676	69.8221531403
783.783783784	675.675675676	69.8067803306
810.810810811	675.675675676	69.7718170662
837.837837838	675.675675676	69.7189295281
864.864864865	675.675675676	69.6497012198
891.891891892	675.675675676	69.5656088759
918.918918919	675.675675676	69.46801281
945.945945946	675.675675676	69.3581563377
972.972972973	675.675675676	69.2371705211
1000.0	675.675675676	69.106081734
-1000.0	702.702702703	61.7341692152
-972.972972973	702.702702703	61.855440418
-945.945945946	702.702702703	61.973755675
-918.918918919	702.702702703	62.0890717446
-891.891891892	702.702702703	62.2013594124
-864.864864865	702.702702703	62.3106048618
-837.837837838	702.702702703	62.4168109743
-810.810810811	702.702702703	62.5199985337
-783.783783784	702.702702703	62.6202073013
-756.756756757	702.702702703	62.7174969345
-729.72972973	702.702702703	62.8119477251
-702.702702703	702.702702703	62.9036611329
-675.675675676	702.702702703	62.9927601014
-648.648648649	702.702702703	63.0793891438
-621.621621622	702.702702703	63.1637141986
-594.594594595	702.702702703	63.2459222597
-567.567567568	702.702702703	63.3262207934
-540.540540541	702.702702703	63.4048369633
-513.513513514	702.702702703	63.48201669
-486.486486486	702.702702703	63.5580235758
-459.459459459	702.702702703	63.6331377329
-432.432432432	702.702702703	63.7076545498
-405.405405405	702.702702703	63.7818834356
-378.378378378	702.702702703	63.8561465791
-351.351351351	702.702702703	63.9307777543
-324.324324324	702.702702703	64.0061212044
-297.297297297	702.702702703	64.082530624
-270.27027027	702.702702703	64.1603682582
-243.243243243	702.702702703	64.2400041252
-216.216216216	702.702702703	64.3218153605
-189.189189189	702.702702703	64.4061856707
-162.162162162	702.702702703	64.4935048718
-135.135135135	702.702702703	64.5841684718
-108.108108108	702.702702703	64.6785772388
-81.0810810811	702.702702703	64.7771366741
-54.0540540541	702.702702703	64.8802562796
-27.027027027	702.702702703	64.9883484682
0.0	702.702702703	65.1018269203
27.027027027	702.702702703	65.2211041157
54.0540540541	702.702702703	65.3465876878
81.0810810811	702.702702703	65.4786751269
108.108108108	702.702702703	65.6177462138
135.135135135	702.702702703	65.7641523737
162.162162162	702.702702703	65.9182019189
189.189189189	702.702702703	66.0801398906
216.216216216	702.702702703	66.2501209602
243.243243243	702.702702703	66.4281736783
270.27027027	702.702702703	66.6141544095
297.297297297	702.702702703	66.8076898125
324.324324324	702.702702703	67.0081081029
351.351351351	702.702702703	67.2143621139
378.378378378	702.702702703	67.4249518988
405.405405405	702.702702703	67.6378613904
432.432432432	702.702702703	67.8505310754
459.459459459	702.702702703	68.0598929276
486.486486486	702.702702703	68.2624892116
513.513513514	702.702702703	68.4546790108
540.540540541	702.702702703	68.6329083014
567.567567568	702.702702703	68.7939930732
594.594594595	702.702702703	68.9353554391
621.621621622	702.702702703	69.0551666857
648.648648649	702.702702703	69.1523814237
675.675675676	702.702702703	69.2266776083
702.702702703	702.702702703	69.2783354831
729.72972973	702.702702703	69.3080913726
756.756756757	702.702702703	69.3169945035
783.783783784	702.702702703	69.3062836045
810.810810811	702.702702703	69.2772899268
837.837837838	702.702702703	69.2313665424
864.864864865	702.702702703	69.1698402641
891.891891892	702.702702703	69.0939813429
918.918918919	702.702702703	69.0049862463
945.945945946	702.702702703	68.9039695615
972.972972973	702.702702703	68.7919619591
1000.0	702.702702703	68.6699119717
-1000.0	729.72972973	61.5076595161
-972.972972973	729.72972973	61.6276541757
-945.945945946	729.72972973	61.7448600806
-918.918918919	729.72972973	61.8592424458
-891.891891892	729.72972973	61.9707796186
-864.864864865	729.72972973	62.0794642679
-837.837837838	729.72972973	62.185304509
-810.810810811	729.72972973	62.2883249366
-783.783783784	729.72972973	62.3885675433
-756.756756757	729.72972973	62.4860924987
-729.72972973	729.72972973	62.5809787711
-702.702702703	729.72972973	62.673324571
-675.675675676	729.72972973	62.7632476067
-648.648648649	729.72972973	62.8508851431
-621.621621622	729.72972973	62.9363938624
-594.594594595	729.72972973	63.0199495303
-567.567567568	729.72972973	63.1017464797
-540.540540541	729.72972973	63.1819969264
-513.513513514	729.72972973	63.2609301396
-486.486486486	729.72972973	63.3387914905
-459.459459459	729.72972973	63.4158414093
-432.432432432	729.72972973	63.4923542786
-405.405405405	729.72972973	63.5686172928
-378.378378378	729.72972973	63.6449293133
-351.351351351	729.72972973	63.7215997431
-324.324324324	729.72972973	63.7989474435
-297.297297297	729.72972973	63.8772997079
-270.27027027	729.72972973	63.9569913015
-243.243243243	729.72972973	64.0383635699
-216.216216216	729.72972973	64.1217636056
-189.189189189	729.72972973	64.2075434562
-162.162162162	729.72972973	64.2960593414
-135.135135135	729.72972973	64.3876708316
-108.108108108	729.72972973	64.4827399244
-81.0810810811	729.72972973	64.5816299292
-54.0540540541	729.72972973	64.684704044
-27.027027027	729.72972973	64.7923234721
0.0	729.72972973	64.9048448782
27.027027027	729.72972973	65.0226169281
54.0540540541	729.72972973	65.1459755812
81.0810810811	729.72972973	65.2752377164
108.108108108	729.72972973	65.4106925623
135.135135135	729.72972973	65.5525902822
162.162162162	729.72972973	65.7011269325
189.189189189	729.72972973	65.8564248997
216.216216216	729.72972973	66.0185078623
243.243243243	729.72972973	66.1872693941
270.27027027	729.72972973	66.3624346473
297.297297297	729.72972973	66.5435152922
324.324324324	729.72972973	66.7297592774
351.351351351	729.72972973	66.9200992229
378.378378378	729.72972973	67.1131064344
405.405405405	729.72972973	67.3069612627
432.432432432	729.72972973	67.4994536027
459.459459459	729.72972973	67.688027595
486.486486486	729.72972973	67.8698796412
513.513513514	729.72972973	68.0421077194
540.540540541	729.72972973	68.2018951288
567.567567568	729.72972973	68.3466990608
594.594594595	729.72972973	68.4744102584
621.621621622	729.72972973	68.5834571772
648.648648649	729.72972973	68.6728433428
675.675675676	729.72972973	68.7421231057
702.702702703	729.72972973	68.7913324814
729.72972973	729.72972973	68.8208957461
756.756756757	729.72972973	68.8315262163
783.783783784	729.72972973	68.8241341722
810.810810811	729.72972973	68.7997489978
837.837837838	729.72972973	68.7594578938
864.864864865	729.72972973	68.7043604879
891.891891892	729.72972973	68.6355371064
918.918918919	729.72972973	68.554027959
945.945945946	729.72972973	68.4608205727
972.972972973	729.72972973	68.3568431901
1000.0	729.72972973	68.2429623077
-1000.0	756.756756757	61.2839510633
-972.972972973	756.756756757	61.4027162595
-945.945945946	756.756756757	61.5188479874
-918.918918919	756.756756757	61.6323186837
-891.891891892	756.756756757	61.7431130627
-864.864864865	756.756756757	61.8512291511
-837.837837838	756.756756757	61.9566792598
-810.810810811	756.756756757	62.0594908723
-783.783783784	756.756756757	62.159707429
-756.756756757	756.756756757	62.2573889885
-729.72972973	756.756756757	62.3526127483
-702.702702703	756.756756757	62.4454734131
-675.675675676	756.756756757	62.5360833969
-648.648648649	756.756756757	62.6245728565
-621.621621622	756.756756757	62.7110895523
-594.594594595	756.756756757	62.7957985413
-567.567567568	756.756756757	62.8788817102
-540.540540541	756.756756757	62.9605371613
-513.513513514	756.756756757	63.0409784673
-486.486486486	756.756756757	63.120433817
-459.459459459	756.756756757	63.1991450699
-432.432432432	756.756756757	63.2773667471
-405.405405405	756.756756757	63.355364978
-378.378378378	756.756756757	63.4334164249
-351.351351351	756.756756757	63.5118072058
-324.324324324	756.756756757	63.5908318278
-297.297297297	756.756756757	63.6707921427
-270.27027027	756.756756757	63.7519963268
-243.243243243	756.756756757	63.8347578823
-216.216216216	756.756756757	63.9193946456
-189.189189189	756.756756757	64.0062277807
-162.162162162	756.756756757	64.0955807206
-135.135135135	756.756756757	64.1877780079
-108.108108108	756.756756757	64.2831439653
-81.0810810811	756.756756757	64.3820011075
-54.0540540541	756.756756757	64.48466818
-27.027027027	756.756756757	64.5914576771
0.0	756.756756757	64.7026726536
27.027027027	756.756756757	64.8186025989
54.0540540541	756.756756757	64.9395180858
81.0810810811	756.756756757	65.0656638423
108.108108108	756.756756757	65.1972498299
135.135135135	756.756756757	65.3344398408
162.162162162	756.756756757	65.4773370759
189.189189189	756.756756757	65.6259661515
216.216216216	756.756756757	65.7802510443
243.243243243	756.756756757	65.9399886809
270.27027027	756.756756757	66.1048182969
297.297297297	756.756756757	66.2741874208
324.324324324	756.756756757	66.4473164878
351.351351351	756.756756757	66.6231656888
378.378378378	756.756756757	66.8004095984
405.405405405	756.756756757	66.9774269823
432.432432432	756.756756757	67.1523141488
459.459459459	756.756756757	67.3229291812
486.486486486	756.756756757	67.4869704346
513.513513514	756.756756757	67.642085845
540.540540541	756.756756757	67.7860014925
567.567567568	756.756756757	67.9166514324
594.594594595	756.756756757	68.0322889649
621.621621622	756.756756757	68.1315633852
648.648648649	756.756756757	68.213554389
675.675675676	756.756756757	68.2777655098
702.702702703	756.756756757	68.3240850963
729.72972973	756.756756757	68.352726764
756.756756757	756.756756757	68.3641611342
783.783783784	756.756756757	68.3590482432
810.810810811	756.756756757	68.3381767391
837.837837838	756.756756757	68.3024129409
864.864864865	756.756756757	68.252660544
891.891891892	756.756756757	68.189830316
918.918918919	756.756756757	68.1148183916
945.945945946	756.756756757	68.0284915352
972.972972973	756.756756757	67.9316777959
1000.0	756.756756757	67.8251611768
-1000.0	783.783783784	61.0628961796
-972.972972973	783.783783784	61.1804710412
-945.945945946	783.783783784	61.2955565159
-918.918918919	783.783783784	61.4081311814
-891.891891892	783.783783784	61.5181850808
-864.864864865	783.783783784	61.6257206228
-837.837837838	783.783783784	61.7307534224
-810.810810811	783.783783784	61.8333130643
-783.783783784	783.783783784	61.9334437726
-756.756756757	783.783783784	62.0312049705
-729.72972973	783.783783784	62.1266717164
-702.702702703	783.783783784	62.2199350043
-675.675675676	783.783783784	62.3111019209
-648.648648649	783.783783784	62.4002956541
-621.621621622	783.783783784	62.487655351
-594.594594595	783.783783784	62.5733358288
-567.567567568	783.783783784	62.6575071448
-540.540540541	783.783783784	62.7403540352
-513.513513514	783.783783784	62.8220752358
-486.486486486	783.783783784	62.9028827
-459.459459459	783.783783784	62.9830007309
-432.432432432	783.783783784	63.0626650447
-405.405405405	783.783783784	63.1421217829
-378.378378378	783.783783784	63.2216264896
-351.351351351	783.783783784	63.3014430652
-324.324324324	783.783783784	63.3818427077
-297.297297297	783.783783784	63.4631028463
-270.27027027	783.783783784	63.5455060652
-243.243243243	783.783783784	63.6293390104
-216.216216216	783.783783784	63.7148912631
-189.189189189	783.783783784	63.8024541532
-162.162162162	783.783783784	63.8923194759
-135.135135135	783.783783784	63.9847780601
-108.108108108	783.783783784	64.0801181223
-81.0810810811	783.783783784	64.17862332
-54.0540540541	783.783783784	64.2805703971
-27.027027027	783.783783784	64.3862262881
0.0	783.783783784	64.4958445165
27.027027027	783.783783784	64.6096606886
54.0540540541	783.783783784	64.7278868476
81.0810810811	783.783783784	64.850704412
108.108108108	783.783783784	64.978255388
135.135135135	783.783783784	65.1106315242
162.162162162	783.783783784	65.247861074
189.189189189	783.783783784	65.3898928843
216.216216216	783.783783784	65.5365776514
243.243243243	783.783783784	65.6876464269
270.27027027	783.783783784	65.8426868666
297.297297297	783.783783784	66.0011183342
324.324324324	783.783783784	66.1621678258
351.351351351	783.783783784	66.3248497316
378.378378378	783.783783784	66.4879535385
405.405405405	783.783783784	66.6500443836
432.432432432	783.783783784	66.8094814097
459.459459459	783.783783784	66.9644576136
486.486486486	783.783783784	67.1130620225
513.513513514	783.783783784	67.2533608322
540.540540541	783.783783784	67.3834895945
567.567567568	783.783783784	67.5017451711
594.594594595	783.783783784	67.6066653367
621.621621622	783.783783784	67.6970861163
648.648648649	783.783783784	67.7721714687
675.675675676	783.783783784	67.8314152278
702.702702703	783.783783784	67.8746196562
729.72972973	783.783783784	67.9018575558
756.756756757	783.783783784	67.9134254534
783.783783784	783.783783784	67.9097944338
810.810810811	783.783783784	67.8915634571
837.837837838	783.783783784	67.8594181253
864.864864865	783.783783784	67.8140962609
891.891891892	783.783783784	67.7563604982
918.918918919	783.783783784	67.6869773677
945.945945946	783.783783784	67.6067019865
972.972972973	783.783783784	67.5162673528
1000.0	783.783783784	67.4163772726
-1000.0	810.810810811	60.8443572917
-972.972972973	810.810810811	60.9607741029
-945.945945946	810.810810811	61.0748350804
-918.918918919	810.810810811	61.1865239976
-891.891891892	810.810810811	61.2958353234
-864.864864865	810.810810811	61.4027750047
-837.837837838	810.810810811	61.5073611938
-810.810810811	810.810810811	61.6096249045
-783.783783784	810.810810811	61.7096105823
-756.756756757	810.810810811	61.8073765773
-729.72972973	810.810810811	61.9029955061
-702.702702703	810.810810811	61.9965544941
-675.675675676	810.810810811	62.0881552924
-648.648648649	810.810810811	62.1779142617
-621.621621622	810.810810811	62.265962226
-594.594594595	810.810810811	62.3524441941
-567.567567568	810.810810811	62.4375189572
-540.540540541	810.810810811	62.5213585672
-513.513513514	810.810810811	62.6041477075
-486.486486486	810.810810811	62.6860829672
-459.459459459	810.810810811	62.7673720317
-432.432432432	810.810810811	62.8482328024
-405.405405405	810.810810811	62.9288924589
-378.378378378	810.810810811	63.0095864737
-351.351351351	810.810810811	63.0905575889
-324.324324324	810.810810811	63.1720547602
-297.297297297	810.810810811	63.2543320686
-270.27027027	810.810810811	63.3376475964
-243.243243243	810.810810811	63.4222622558
-216.216216216	810.810810811	63.5084385527
-189.189189189	810.810810811	63.596439258
-162.162162162	810.810810811	63.6865259491
-135.135135135	810.810810811	63.7789573734
-108.108108108	810.810810811	63.8739875698
-81.0810810811	810.810810811	63.9718636703
-54.0540540541	810.810810811	64.0728232861
-27.027027027	810.810810811	64.1770913608
0.0	810.810810811	64.2848763526
27.027027027	810.810810811	64.3963655851
54.0540540541	810.810810811	64.5117195816
81.0810810811	810.810810811	64.6310651813
108.108108108	810.810810811	64.7544872252
135.135135135	810.810810811	64.8820186055
162.162162162	810.810810811	65.0136285099
189.189189189	810.810810811	65.1492087698
216.216216216	810.810810811	65.2885583708
243.243243243	810.810810811	65.4313664191
270.27027027	810.810810811	65.5771942091
297.297297297	810.810810811	65.7254575153
324.324324324	810.810810811	65.8754108244
351.351351351	810.810810811	66.0261358629
378.378378378	810.810810811	66.176537338
405.405405405	810.810810811	66.3253490663
432.432432432	810.810810811	66.4711533567
459.459459459	810.810810811	66.6124153944
486.486486486	810.810810811	66.7475323901
513.513513514	810.810810811	66.8748946551
540.540540541	810.810810811	66.992953149
567.567567568	810.810810811	67.1002862152
594.594594595	810.810810811	67.1956578461
621.621621622	810.810810811	67.2780611251
648.648648649	810.810810811	67.3467431164
675.675675676	810.810810811	67.4012106164
702.702702703	810.810810811	67.4412189878
729.72972973	810.810810811	67.46674815
756.756756757	810.810810811	67.4779705116
783.783783784	810.810810811	67.4752153737
810.810810811	810.810810811	67.458933456
837.837837838	810.810810811	67.4296640862
864.864864865	810.810810811	67.3880065259
891.891891892	810.810810811	67.3345960378
918.918918919	810.810810811	67.2700846859
945.945945946	810.810810811	67.1951264826
972.972972973	810.810810811	67.1103663043
1000.0	810.810810811	67.0164319395
-1000.0	837.837837838	60.6282063864
-972.972972973	837.837837838	60.7434915598
-945.945945946	837.837837838	60.8565445765
-918.918918919	837.837837838	60.9673535789
-891.891891892	837.837837838	61.0759166756
-864.864864865	837.837837838	61.1822426221
-837.837837838	837.837837838	61.28635145
-810.810810811	837.837837838	61.3882750286
-783.783783784	837.837837838	61.4880575507
-756.756756757	837.837837838	61.5857559292
-729.72972973	837.837837838	61.6814400949
-702.702702703	837.837837838	61.7751931882
-675.675675676	837.837837838	61.8671116386
-648.648648649	837.837837838	61.9573051276
-621.621621622	837.837837838	62.0458964339
-594.594594595	837.837837838	62.1330211626
-567.567567568	837.837837838	62.2188273614
-540.540540541	837.837837838	62.303475029
-513.513513514	837.837837838	62.3871355242
-486.486486486	837.837837838	62.4699908832
-459.459459459	837.837837838	62.5522330559
-432.432432432	837.837837838	62.6340630688
-405.405405405	837.837837838	62.7156901256
-378.378378378	837.837837838	62.7973306516
-351.351351351	837.837837838	62.8792072869
